 -55.50  98.50  5980.91
 -55.50  99.50  5986.56
 -55.50 100.50  5961.30
 -55.50 101.50  5858.58
 -55.50 102.50  5617.74
 -55.50 103.50  5307.67
 -55.50 104.50  4991.22
 -55.50 105.50  4676.29
 -55.50 106.50  4360.43
 -55.50 107.50  4072.61
 -55.50 108.50  4000.00
 -55.50 109.50  4000.00
 -55.50 110.50  4000.00
 -55.50 111.50  4000.00
 -55.50 112.50  4000.00
 -55.50 113.50  4000.00
 -55.50 114.50  4015.93
 -55.50 115.50  4087.41
 -55.50 116.50  4180.68
 -55.50 117.50  4198.65
 -55.50 118.50  4319.39
 -55.50 119.50  4455.14
 -55.50 120.50  4593.05
 -55.50 121.50  4730.00
 -55.50 122.50  4867.88
 -55.50 123.50  5029.44
 -55.50 124.50  5318.92
 -55.50 125.50  5625.87
 -55.50 126.50  5922.13
 -55.50 127.50  6000.00
 -55.50 128.50  6000.00
 -55.50 129.50  6000.00
 -55.50 130.50  6000.00
 -55.50 131.50  6000.00
 -55.50 132.50  5986.96
 -55.50 133.50  5963.49
 -55.50 134.50  5928.46
 -55.50 135.50  5881.30
 -55.50 136.50  5843.03
 -55.50 137.50  5811.87
 -55.50 138.50  5785.70
 -55.50 139.50  5763.79
 -55.50 140.50  5744.81
 -55.50 141.50  5728.64
 -55.50 142.50  5710.72
 -55.50 143.50  5695.05
 -55.50 144.50  5678.91
 -55.50 145.50  5659.19
 -55.50 146.50  5631.34
 -55.50 147.50  5603.19
 -55.50 148.50  5575.24
 -55.50 149.50  5547.11
 -55.50 150.50  5519.12
 -55.50 151.50  5491.01
 -55.50 152.50  5463.04
 -55.50 153.50  5434.88
 -55.50 154.50  5406.76
 -55.50 155.50  5378.82
 -55.50 156.50  5350.68
 -55.50 157.50  5322.68
 -55.50 158.50  5294.55
 -55.50 159.50  5266.60
 -55.50 160.50  5238.49
 -55.50 161.50  5210.51
 -55.50 162.50  5182.37
 -55.50 163.50  5154.23
 -55.50 164.50  5126.27
 -55.50 165.50  5098.14
 -55.50 166.50  5070.17
 -55.50 167.50  5042.01
 -55.50 168.50  5014.13
 -55.50 169.50  4985.82
 -55.50 170.50  4957.28
 -55.50 171.50  4925.51
 -55.50 172.50  4893.96
 -55.50 173.50  4871.07
 -55.50 174.50  4839.54
 -55.50 175.50  4807.64
 -55.50 176.50  4775.50
 -55.50 177.50  4743.50
 -55.50 178.50  4711.38
 -55.50 179.50  4680.66
 -55.50 180.50  4848.43
 -55.50 181.50  4887.04
 -55.50 182.50  4921.85
 -55.50 183.50  4961.52
 -55.50 184.50  4997.01
 -55.50 185.50  5000.00
 -55.50 186.50  5000.00
 -55.50 187.50  5000.00
 -55.50 188.50  5000.00
 -55.50 189.50  5000.00
 -55.50 190.50  5000.00
 -55.50 191.50  5000.00
 -55.50 192.50  5000.00
 -55.50 193.50  5000.00
 -55.50 194.50  5000.00
 -55.50 195.50  5000.00
 -55.50 196.50  5000.00
 -55.50 197.50  5000.00
 -55.50 198.50  5000.00
 -55.50 199.50  5000.00
 -55.50 200.50  5000.00
 -55.50 201.50  5000.00
 -55.50 202.50  4999.28
 -55.50 203.50  4992.78
 -55.50 204.50  4920.01
 -55.50 205.50  4806.71
 -55.50 206.50  4693.86
 -55.50 207.50  4580.26
 -55.50 208.50  4466.78
 -55.50 209.50  4353.98
 -55.50 210.50  4240.42
 -55.50 211.50  4127.55
 -55.50 212.50  4023.02
 -55.50 213.50  3989.05
 -55.50 214.50  3970.38
 -55.50 215.50  3928.93
 -55.50 216.50  3882.91
 -55.50 217.50  3836.89
 -55.50 218.50  3791.18
 -55.50 219.50  3745.14
 -55.50 220.50  3699.41
 -55.50 221.50  3653.40
 -55.50 222.50  3607.69
 -55.50 223.50  3561.65
 -55.50 224.50  3515.93
 -55.50 225.50  3469.91
 -55.50 226.50  3423.89
 -55.50 227.50  3378.18
 -55.50 228.50  3332.14
 -55.50 229.50  3286.41
 -55.50 230.50  3240.40
 -55.50 231.50  3194.69
 -55.50 232.50  3150.67
 -55.50 233.50  3111.10
 -55.50 234.50  3091.20
 -55.50 235.50  3086.67
 -55.50 236.50  3063.77
 -55.50 237.50  3039.31
 -55.50 238.50  3023.38
 -55.50 239.50  2993.99
 -55.50 240.50  2963.98
 -55.50 241.50  2934.42
 -55.50 242.50  2904.86
 -55.50 243.50  2875.23
 -55.50 244.50  2845.98
 -55.50 245.50  2843.62
 -55.50 246.50  2866.14
 -55.50 247.50  2891.56
 -55.50 248.50  2920.96
 -55.50 249.50  2955.01
 -55.50 250.50  2988.40
 -55.50 251.50  2991.43
 -55.50 252.50  2988.89
 -55.50 253.50  2990.45
 -55.50 254.50  2991.59
 -55.50 255.50  2997.62
 -55.50 256.50  2999.60
 -55.50 257.50  3000.00
 -55.50 258.50  3000.00
 -55.50 259.50  2990.80
 -55.50 260.50  2975.99
 -55.50 261.50  2962.11
 -55.50 262.50  2932.75
 -55.50 263.50  2887.49
 -55.50 264.50  2849.37
 -55.50 265.50  2826.94
 -55.50 266.50  2789.85
 -55.50 267.50  2682.80
 -55.50 268.50  2545.05
 -55.50 269.50  2408.19
 -55.50 270.50  2270.43
 -55.50 271.50  2132.74
 -55.50 272.50  1979.33
 -55.50 273.50  1657.61
 -55.50 274.50  1274.77
 -55.50 275.50   963.23
 -55.50 276.50   810.72
 -55.50 277.50   663.26
 -55.50 278.50   517.33
 -55.50 279.50   407.83
 -55.50 280.50   296.78
 -55.50 281.50   210.78
 -55.50 282.50   105.99
 -55.50 283.50    28.55
 -55.50 284.50   -60.48
 -55.50 285.50  -139.40
 -55.50 286.50  -217.81
 -55.50 287.50  -269.88
 -55.50 288.50  -326.78
 -55.50 289.50  -397.97
 -55.50 290.50  -479.48
 -55.50 291.50  -539.62
 -55.50 292.50  -574.48
 -55.50 293.50  -559.15
 -55.50 294.50  -529.37
 -55.50 295.50  -417.07
 -55.50 296.50  -345.21
 -55.50 297.50  -197.03
 -55.50 298.50    25.85
 -55.50 299.50    94.45
 -55.50 300.50    75.73
 -55.50 301.50   551.65
 -55.50 302.50  1086.67
 -55.50 303.50  1466.89
 -55.50 304.50  1708.69
 -55.50 305.50  1628.20
 -55.50 306.50  1564.01
 -55.50 307.50  1543.88
 -55.50 308.50  1519.75
 -55.50 309.50  1573.63
 -55.50 310.50  1496.94
 -55.50 311.50  1389.83
 -55.50 312.50  1315.88
 -55.50 313.50  1323.25
 -55.50 314.50  1500.52
 -55.50 315.50  1708.87
 -55.50 316.50  1916.51
 -55.50 317.50  2088.91
 -55.50 318.50  2236.56
 -55.50 319.50  2383.16
 -55.50 320.50  2530.80
 -55.50 321.50  2677.51
 -55.50 322.50  2822.89
 -55.50 323.50  2967.57
 -55.50 324.50  3197.57
 -55.50 325.50  3464.06
 -55.50 326.50  3718.36
 -55.50 327.50  3949.19
 -55.50 328.50  4033.12
 -55.50 329.50  4071.42
 -55.50 330.50  4106.46
 -55.50 331.50  4144.59
 -55.50 332.50  4182.74
 -55.50 333.50  4213.74
 -55.50 334.50  4229.97
 -55.50 335.50  4249.37
 -55.50 336.50  4273.68
 -55.50 337.50  4255.80
 -55.50 338.50  4223.90
 -55.50 339.50  4187.96
 -55.50 340.50  4149.69
 -55.50 341.50  4109.24
 -55.50 342.50  4070.47
 -55.50 343.50  4079.81
 -55.50 344.50  4085.95
 -55.50 345.50  4061.95
 -55.50 346.50  4050.24
 -55.50 347.50  4031.01
 -55.50 348.50  4007.47
 -55.50 349.50  4000.85
 -55.50 350.50  4000.00
 -55.50 351.50  4000.00
 -55.50 352.50  4000.00
 -55.50 353.50  4000.00
 -55.50 354.50  4000.00
 -55.50 355.50  4000.00
 -55.50 356.50  4000.00
 -55.50 357.50  4000.00
 -55.50 358.50  4000.00
 -55.50 359.50  4000.00
 -54.50   0.50  3876.71
 -54.50   1.50  3861.58
 -54.50   2.50  3830.94
 -54.50   3.50  3800.36
 -54.50   4.50  3781.70
 -54.50   5.50  3760.98
 -54.50   6.50  3735.46
 -54.50   7.50  3722.91
 -54.50   8.50  3708.11
 -54.50   9.50  3690.77
 -54.50  10.50  3668.13
 -54.50  11.50  3652.26
 -54.50  12.50  3643.68
 -54.50  13.50  3625.32
 -54.50  14.50  3617.48
 -54.50  15.50  3601.17
 -54.50  16.50  3566.73
 -54.50  17.50  3550.83
 -54.50  18.50  3529.91
 -54.50  19.50  3506.55
 -54.50  20.50  3495.48
 -54.50  21.50  3455.01
 -54.50  22.50  3398.28
 -54.50  23.50  3341.25
 -54.50  24.50  3284.58
 -54.50  25.50  3227.51
 -54.50  26.50  3170.83
 -54.50  27.50  3113.83
 -54.50  28.50  3056.73
 -54.50  29.50  2983.15
 -54.50  30.50  2821.48
 -54.50  31.50  2771.85
 -54.50  32.50  2784.69
 -54.50  33.50  2435.63
 -54.50  34.50  1916.66
 -54.50  35.50  1276.49
 -54.50  36.50  1065.51
 -54.50  37.50  1026.79
 -54.50  38.50  1000.00
 -54.50  39.50  1000.00
 -54.50  40.50  1000.00
 -54.50  41.50  1000.00
 -54.50  42.50  1000.00
 -54.50  43.50  1000.00
 -54.50  44.50  1000.00
 -54.50  45.50  1000.00
 -54.50  46.50  1000.00
 -54.50  47.50  1005.21
 -54.50  48.50  1016.70
 -54.50  49.50  1429.38
 -54.50  50.50  1680.61
 -54.50  51.50  2071.45
 -54.50  52.50  2266.49
 -54.50  53.50  2495.50
 -54.50  54.50  2760.41
 -54.50  55.50  2990.43
 -54.50  56.50  3059.63
 -54.50  57.50  3100.71
 -54.50  58.50  3199.38
 -54.50  59.50  3268.21
 -54.50  60.50  3244.12
 -54.50  61.50  3229.70
 -54.50  62.50  3192.48
 -54.50  63.50  3110.46
 -54.50  64.50  3013.22
 -54.50  65.50  2960.37
 -54.50  66.50  2955.92
 -54.50  67.50  2956.26
 -54.50  68.50  2956.73
 -54.50  69.50  2986.50
 -54.50  70.50  2971.33
 -54.50  71.50  2990.18
 -54.50  72.50  2970.73
 -54.50  73.50  2950.23
 -54.50  74.50  2939.02
 -54.50  75.50  2926.60
 -54.50  76.50  2917.96
 -54.50  77.50  2913.89
 -54.50  78.50  2917.89
 -54.50  79.50  2926.74
 -54.50  80.50  2937.83
 -54.50  81.50  2944.57
 -54.50  82.50  2941.49
 -54.50  83.50  2930.69
 -54.50  84.50  2946.70
 -54.50  85.50  2972.65
 -54.50  86.50  3053.77
 -54.50  87.50  3531.02
 -54.50  88.50  4020.40
 -54.50  89.50  4272.78
 -54.50  90.50  4518.08
 -54.50  91.50  4769.33
 -54.50  92.50  5022.27
 -54.50  93.50  5292.26
 -54.50  94.50  5563.32
 -54.50  95.50  5835.50
 -54.50  96.50  6003.19
 -54.50  97.50  6025.93
 -54.50  98.50  6031.40
 -54.50  99.50  6034.57
 -54.50 100.50  6031.21
 -54.50 101.50  6019.93
 -54.50 102.50  5932.12
 -54.50 103.50  5612.00
 -54.50 104.50  5229.83
 -54.50 105.50  4911.40
 -54.50 106.50  4660.78
 -54.50 107.50  4356.87
 -54.50 108.50  4099.33
 -54.50 109.50  4009.15
 -54.50 110.50  4000.00
 -54.50 111.50  4000.68
 -54.50 112.50  4026.59
 -54.50 113.50  4108.76
 -54.50 114.50  4224.02
 -54.50 115.50  4284.93
 -54.50 116.50  4353.45
 -54.50 117.50  4356.77
 -54.50 118.50  4443.83
 -54.50 119.50  4508.66
 -54.50 120.50  4619.25
 -54.50 121.50  4730.85
 -54.50 122.50  4843.23
 -54.50 123.50  4957.26
 -54.50 124.50  5185.74
 -54.50 125.50  5521.51
 -54.50 126.50  5863.01
 -54.50 127.50  6000.00
 -54.50 128.50  6000.00
 -54.50 129.50  6000.00
 -54.50 130.50  6000.00
 -54.50 131.50  6000.00
 -54.50 132.50  5982.90
 -54.50 133.50  5971.18
 -54.50 134.50  5975.38
 -54.50 135.50  5919.64
 -54.50 136.50  5872.56
 -54.50 137.50  5835.23
 -54.50 138.50  5804.38
 -54.50 139.50  5778.99
 -54.50 140.50  5757.35
 -54.50 141.50  5738.96
 -54.50 142.50  5719.32
 -54.50 143.50  5702.08
 -54.50 144.50  5684.84
 -54.50 145.50  5673.02
 -54.50 146.50  5652.18
 -54.50 147.50  5624.19
 -54.50 148.50  5596.04
 -54.50 149.50  5567.68
 -54.50 150.50  5539.52
 -54.50 151.50  5511.13
 -54.50 152.50  5483.02
 -54.50 153.50  5454.64
 -54.50 154.50  5426.31
 -54.50 155.50  5398.16
 -54.50 156.50  5369.77
 -54.50 157.50  5341.63
 -54.50 158.50  5313.27
 -54.50 159.50  5285.10
 -54.50 160.50  5256.77
 -54.50 161.50  5228.58
 -54.50 162.50  5200.25
 -54.50 163.50  5171.89
 -54.50 164.50  5143.74
 -54.50 165.50  5115.39
 -54.50 166.50  5087.22
 -54.50 167.50  5058.86
 -54.50 168.50  5030.71
 -54.50 169.50  5005.89
 -54.50 170.50  4978.56
 -54.50 171.50  4944.70
 -54.50 172.50  4913.49
 -54.50 173.50  4902.05
 -54.50 174.50  4868.24
 -54.50 175.50  4833.59
 -54.50 176.50  4798.74
 -54.50 177.50  4764.14
 -54.50 178.50  4729.25
 -54.50 179.50  4695.88
 -54.50 180.50  4826.16
 -54.50 181.50  4865.88
 -54.50 182.50  4900.36
 -54.50 183.50  4939.40
 -54.50 184.50  4983.68
 -54.50 185.50  4999.96
 -54.50 186.50  5000.00
 -54.50 187.50  5000.00
 -54.50 188.50  5000.00
 -54.50 189.50  5000.00
 -54.50 190.50  5000.00
 -54.50 191.50  5000.00
 -54.50 192.50  5000.00
 -54.50 193.50  5000.00
 -54.50 194.50  5000.00
 -54.50 195.50  5000.00
 -54.50 196.50  5000.00
 -54.50 197.50  5000.00
 -54.50 198.50  5000.00
 -54.50 199.50  5000.00
 -54.50 200.50  5000.00
 -54.50 201.50  5000.00
 -54.50 202.50  5000.00
 -54.50 203.50  5000.00
 -54.50 204.50  4983.46
 -54.50 205.50  4875.11
 -54.50 206.50  4743.51
 -54.50 207.50  4611.06
 -54.50 208.50  4478.57
 -54.50 209.50  4347.05
 -54.50 210.50  4214.53
 -54.50 211.50  4082.94
 -54.50 212.50  3984.11
 -54.50 213.50  3942.61
 -54.50 214.50  3914.90
 -54.50 215.50  3873.16
 -54.50 216.50  3827.15
 -54.50 217.50  3781.15
 -54.50 218.50  3735.41
 -54.50 219.50  3689.39
 -54.50 220.50  3643.66
 -54.50 221.50  3597.65
 -54.50 222.50  3551.92
 -54.50 223.50  3505.90
 -54.50 224.50  3460.16
 -54.50 225.50  3414.15
 -54.50 226.50  3368.15
 -54.50 227.50  3322.41
 -54.50 228.50  3276.39
 -54.50 229.50  3230.66
 -54.50 230.50  3184.65
 -54.50 231.50  3138.92
 -54.50 232.50  3095.07
 -54.50 233.50  3055.79
 -54.50 234.50  3037.46
 -54.50 235.50  3035.22
 -54.50 236.50  3013.76
 -54.50 237.50  2994.23
 -54.50 238.50  2984.27
 -54.50 239.50  2962.71
 -54.50 240.50  2933.28
 -54.50 241.50  2903.42
 -54.50 242.50  2873.84
 -54.50 243.50  2843.98
 -54.50 244.50  2814.14
 -54.50 245.50  2806.48
 -54.50 246.50  2826.54
 -54.50 247.50  2849.22
 -54.50 248.50  2875.43
 -54.50 249.50  2905.74
 -54.50 250.50  2940.85
 -54.50 251.50  2941.49
 -54.50 252.50  2939.56
 -54.50 253.50  2939.45
 -54.50 254.50  2943.95
 -54.50 255.50  2950.58
 -54.50 256.50  2963.41
 -54.50 257.50  2978.43
 -54.50 258.50  2960.10
 -54.50 259.50  2920.50
 -54.50 260.50  2886.64
 -54.50 261.50  2864.26
 -54.50 262.50  2832.21
 -54.50 263.50  2785.30
 -54.50 264.50  2743.11
 -54.50 265.50  2711.83
 -54.50 266.50  2666.50
 -54.50 267.50  2566.51
 -54.50 268.50  2443.13
 -54.50 269.50  2320.58
 -54.50 270.50  2197.18
 -54.50 271.50  2086.21
 -54.50 272.50  1928.39
 -54.50 273.50  1579.38
 -54.50 274.50  1207.59
 -54.50 275.50   923.24
 -54.50 276.50   748.57
 -54.50 277.50   573.89
 -54.50 278.50   401.19
 -54.50 279.50   281.23
 -54.50 280.50   157.52
 -54.50 281.50    68.16
 -54.50 282.50   -64.69
 -54.50 283.50  -189.93
 -54.50 284.50  -315.05
 -54.50 285.50  -424.75
 -54.50 286.50  -539.16
 -54.50 287.50  -631.20
 -54.50 288.50  -724.80
 -54.50 289.50  -834.90
 -54.50 290.50  -954.19
 -54.50 291.50 -1026.03
 -54.50 292.50 -1053.81
 -54.50 293.50 -1065.56
 -54.50 294.50 -1044.64
 -54.50 295.50  -927.82
 -54.50 296.50  -887.59
 -54.50 297.50  -760.44
 -54.50 298.50  -527.75
 -54.50 299.50  -492.54
 -54.50 300.50  -618.76
 -54.50 301.50  -568.73
 -54.50 302.50  -423.55
 -54.50 303.50  -362.74
 -54.50 304.50  -392.83
 -54.50 305.50  -299.96
 -54.50 306.50  -109.96
 -54.50 307.50   -49.19
 -54.50 308.50    58.73
 -54.50 309.50   260.24
 -54.50 310.50   546.59
 -54.50 311.50   784.26
 -54.50 312.50   918.81
 -54.50 313.50  1072.27
 -54.50 314.50  1318.35
 -54.50 315.50  1567.81
 -54.50 316.50  1817.28
 -54.50 317.50  2032.72
 -54.50 318.50  2179.90
 -54.50 319.50  2321.44
 -54.50 320.50  2463.97
 -54.50 321.50  2605.71
 -54.50 322.50  2748.19
 -54.50 323.50  2889.63
 -54.50 324.50  3055.99
 -54.50 325.50  3277.28
 -54.50 326.50  3477.74
 -54.50 327.50  3723.48
 -54.50 328.50  3945.05
 -54.50 329.50  4031.45
 -54.50 330.50  4067.10
 -54.50 331.50  4108.96
 -54.50 332.50  4150.99
 -54.50 333.50  4184.31
 -54.50 334.50  4200.97
 -54.50 335.50  4221.72
 -54.50 336.50  4254.84
 -54.50 337.50  4274.50
 -54.50 338.50  4271.13
 -54.50 339.50  4237.72
 -54.50 340.50  4200.55
 -54.50 341.50  4160.41
 -54.50 342.50  4121.55
 -54.50 343.50  4128.15
 -54.50 344.50  4131.99
 -54.50 345.50  4107.30
 -54.50 346.50  4094.42
 -54.50 347.50  4074.43
 -54.50 348.50  4046.05
 -54.50 349.50  4022.94
 -54.50 350.50  4005.52
 -54.50 351.50  4000.00
 -54.50 352.50  4000.00
 -54.50 353.50  4000.00
 -54.50 354.50  4000.00
 -54.50 355.50  4000.00
 -54.50 356.50  4000.00
 -54.50 357.50  4000.00
 -54.50 358.50  4000.00
 -54.50 359.50  4000.00
 -53.50   0.50  3909.40
 -53.50   1.50  3894.19
 -53.50   2.50  3862.16
 -53.50   3.50  3830.44
 -53.50   4.50  3811.28
 -53.50   5.50  3789.93
 -53.50   6.50  3763.53
 -53.50   7.50  3751.12
 -53.50   8.50  3736.39
 -53.50   9.50  3718.89
 -53.50  10.50  3695.60
 -53.50  11.50  3679.75
 -53.50  12.50  3671.98
 -53.50  13.50  3653.46
 -53.50  14.50  3646.80
 -53.50  15.50  3630.87
 -53.50  16.50  3594.60
 -53.50  17.50  3579.06
 -53.50  18.50  3558.22
 -53.50  19.50  3534.67
 -53.50  20.50  3525.30
 -53.50  21.50  3482.30
 -53.50  22.50  3420.70
 -53.50  23.50  3358.65
 -53.50  24.50  3297.04
 -53.50  25.50  3235.01
 -53.50  26.50  3173.38
 -53.50  27.50  3111.31
 -53.50  28.50  3049.36
 -53.50  29.50  2935.32
 -53.50  30.50  2661.67
 -53.50  31.50  2415.62
 -53.50  32.50  2214.10
 -53.50  33.50  1796.80
 -53.50  34.50  1166.49
 -53.50  35.50  1001.91
 -53.50  36.50  1000.00
 -53.50  37.50  1000.57
 -53.50  38.50  1000.00
 -53.50  39.50  1000.00
 -53.50  40.50  1000.00
 -53.50  41.50  1000.00
 -53.50  42.50  1000.00
 -53.50  43.50  1000.00
 -53.50  44.50  1000.00
 -53.50  45.50  1000.00
 -53.50  46.50  1000.00
 -53.50  47.50  1000.00
 -53.50  48.50  1000.00
 -53.50  49.50  1002.07
 -53.50  50.50  1000.00
 -53.50  51.50  1446.42
 -53.50  52.50  2034.55
 -53.50  53.50  2413.89
 -53.50  54.50  2825.57
 -53.50  55.50  3042.84
 -53.50  56.50  3159.46
 -53.50  57.50  3244.52
 -53.50  58.50  3344.86
 -53.50  59.50  3415.09
 -53.50  60.50  3400.20
 -53.50  61.50  3367.52
 -53.50  62.50  3294.00
 -53.50  63.50  3184.80
 -53.50  64.50  3081.19
 -53.50  65.50  3038.84
 -53.50  66.50  3043.00
 -53.50  67.50  3037.88
 -53.50  68.50  3013.92
 -53.50  69.50  3055.54
 -53.50  70.50  3016.55
 -53.50  71.50  3054.14
 -53.50  72.50  3038.15
 -53.50  73.50  3002.71
 -53.50  74.50  2982.73
 -53.50  75.50  2967.47
 -53.50  76.50  2957.04
 -53.50  77.50  2951.46
 -53.50  78.50  2954.37
 -53.50  79.50  2962.37
 -53.50  80.50  2972.79
 -53.50  81.50  2978.74
 -53.50  82.50  2974.53
 -53.50  83.50  2959.12
 -53.50  84.50  2951.78
 -53.50  85.50  2973.56
 -53.50  86.50  3050.48
 -53.50  87.50  3477.34
 -53.50  88.50  3918.13
 -53.50  89.50  4092.44
 -53.50  90.50  4423.48
 -53.50  91.50  4789.75
 -53.50  92.50  5108.27
 -53.50  93.50  5378.64
 -53.50  94.50  5647.08
 -53.50  95.50  5911.20
 -53.50  96.50  6015.97
 -53.50  97.50  6041.03
 -53.50  98.50  6059.66
 -53.50  99.50  6065.66
 -53.50 100.50  6063.30
 -53.50 101.50  6052.52
 -53.50 102.50  6028.92
 -53.50 103.50  5941.23
 -53.50 104.50  5577.09
 -53.50 105.50  5191.07
 -53.50 106.50  4898.33
 -53.50 107.50  4636.39
 -53.50 108.50  4384.39
 -53.50 109.50  4205.13
 -53.50 110.50  4121.96
 -53.50 111.50  4165.66
 -53.50 112.50  4284.20
 -53.50 113.50  4396.29
 -53.50 114.50  4494.76
 -53.50 115.50  4485.92
 -53.50 116.50  4526.21
 -53.50 117.50  4518.92
 -53.50 118.50  4593.89
 -53.50 119.50  4583.21
 -53.50 120.50  4632.56
 -53.50 121.50  4725.49
 -53.50 122.50  4819.49
 -53.50 123.50  4912.91
 -53.50 124.50  5036.42
 -53.50 125.50  5394.14
 -53.50 126.50  5812.78
 -53.50 127.50  5994.01
 -53.50 128.50  6000.00
 -53.50 129.50  6000.00
 -53.50 130.50  6000.00
 -53.50 131.50  6000.00
 -53.50 132.50  6000.00
 -53.50 133.50  5990.21
 -53.50 134.50  5938.99
 -53.50 135.50  5881.38
 -53.50 136.50  5836.90
 -53.50 137.50  5801.95
 -53.50 138.50  5773.35
 -53.50 139.50  5749.89
 -53.50 140.50  5729.95
 -53.50 141.50  5713.16
 -53.50 142.50  5694.50
 -53.50 143.50  5678.24
 -53.50 144.50  5661.76
 -53.50 145.50  5651.92
 -53.50 146.50  5638.47
 -53.50 147.50  5617.69
 -53.50 148.50  5594.02
 -53.50 149.50  5566.56
 -53.50 150.50  5539.22
 -53.50 151.50  5511.73
 -53.50 152.50  5484.49
 -53.50 153.50  5456.98
 -53.50 154.50  5429.50
 -53.50 155.50  5402.16
 -53.50 156.50  5374.68
 -53.50 157.50  5347.39
 -53.50 158.50  5319.80
 -53.50 159.50  5292.48
 -53.50 160.50  5265.01
 -53.50 161.50  5237.70
 -53.50 162.50  5210.22
 -53.50 163.50  5182.74
 -53.50 164.50  5155.43
 -53.50 165.50  5127.94
 -53.50 166.50  5100.61
 -53.50 167.50  5073.16
 -53.50 168.50  5045.84
 -53.50 169.50  5018.35
 -53.50 170.50  4988.92
 -53.50 171.50  4953.57
 -53.50 172.50  4935.08
 -53.50 173.50  4938.91
 -53.50 174.50  4902.02
 -53.50 175.50  4864.19
 -53.50 176.50  4826.17
 -53.50 177.50  4788.38
 -53.50 178.50  4750.31
 -53.50 179.50  4713.73
 -53.50 180.50  4782.28
 -53.50 181.50  4821.73
 -53.50 182.50  4853.22
 -53.50 183.50  4887.88
 -53.50 184.50  4930.02
 -53.50 185.50  4969.20
 -53.50 186.50  4978.29
 -53.50 187.50  4990.74
 -53.50 188.50  4995.08
 -53.50 189.50  5000.00
 -53.50 190.50  5000.00
 -53.50 191.50  5000.00
 -53.50 192.50  5000.00
 -53.50 193.50  5000.00
 -53.50 194.50  5000.00
 -53.50 195.50  5000.00
 -53.50 196.50  5000.00
 -53.50 197.50  5000.00
 -53.50 198.50  5000.00
 -53.50 199.50  5000.00
 -53.50 200.50  5000.00
 -53.50 201.50  5000.00
 -53.50 202.50  5000.00
 -53.50 203.50  5000.00
 -53.50 204.50  4997.50
 -53.50 205.50  4917.56
 -53.50 206.50  4779.54
 -53.50 207.50  4635.07
 -53.50 208.50  4490.39
 -53.50 209.50  4346.73
 -53.50 210.50  4202.17
 -53.50 211.50  4059.32
 -53.50 212.50  3972.17
 -53.50 213.50  3925.64
